Row ID,Order Date,City,State,Category,Sub-Category,Sales,Quantity,Profit,Year_Month
3802,2016-10-14,Jacksonville,North Carolina,Technology,Accessories,22.704,1,5.9598,2016-10
3811,2015-11-12,Plantation,Florida,Technology,Phones,100.792,1,10.079200000000007,2015-11
3815,2016-07-08,Jacksonville,Florida,Technology,Phones,823.9600000000002,5,51.49749999999997,2016-07
3818,2015-09-15,Mobile,Alabama,Technology,Phones,59.97,3,0.0,2015-09
3838,2014-07-26,North Las Vegas,Nevada,Technology,Phones,911.984,2,113.9979999999999,2014-07
3841,2014-07-26,North Las Vegas,Nevada,Technology,Accessories,170.97,3,70.0977,2014-07
3850,2017-09-22,Fayetteville,Arkansas,Technology,Accessories,34.95,5,15.378000000000004,2017-09
3857,2017-10-23,San Antonio,Texas,Technology,Phones,823.9600000000002,5,51.49749999999997,2017-10
3859,2014-12-20,Thornton,Colorado,Technology,Accessories,447.944,7,89.58879999999999,2014-12
3861,2017-02-17,Chicago,Illinois,Technology,Phones,124.79200000000002,1,10.919299999999996,2017-02
3866,2014-07-27,San Francisco,California,Technology,Accessories,238.0,2,38.08000000000001,2014-07
3867,2017-04-23,Lawrence,Indiana,Technology,Accessories,155.34,6,55.9224,2017-04
3868,2015-10-23,San Diego,California,Technology,Accessories,148.32,9,63.77760000000001,2015-10
3876,2016-09-05,Johnson City,Tennessee,Technology,Phones,108.784,2,6.799000000000007,2016-09
3887,2016-03-03,Bloomington,Indiana,Technology,Phones,134.85000000000002,3,37.758,2016-03
3889,2014-06-02,Roswell,Georgia,Technology,Phones,239.97,3,67.1916,2014-06
3894,2016-11-10,Houston,Texas,Technology,Accessories,279.944,7,48.9902,2016-11
3896,2017-05-01,Texarkana,Arkansas,Technology,Accessories,48.9,5,18.093,2017-05
3900,2017-12-07,Toledo,Ohio,Technology,Accessories,127.984,2,25.5968,2017-12
3902,2015-11-14,Philadelphia,Pennsylvania,Technology,Accessories,47.984,2,-1.199600000000002,2015-11
3908,2015-04-05,Philadelphia,Pennsylvania,Technology,Phones,14.85,5,-3.2175,2015-04
3909,2015-04-05,Philadelphia,Pennsylvania,Technology,Phones,41.988,2,-9.797200000000004,2015-04
3912,2017-06-05,Pearland,Texas,Technology,Phones,470.3760000000001,3,52.91729999999996,2017-06
3922,2016-06-28,Chicago,Illinois,Technology,Phones,359.97600000000006,3,35.997600000000006,2016-06
3933,2016-08-26,Philadelphia,Pennsylvania,Technology,Accessories,47.984,2,13.1956,2016-08
3936,2017-09-02,Bakersfield,California,Technology,Phones,201.584,2,12.599000000000004,2017-09
3953,2016-03-01,Denver,Colorado,Technology,Phones,159.984,2,13.998599999999987,2016-03
3962,2015-10-19,Detroit,Michigan,Technology,Phones,149.95,5,44.98499999999999,2015-10
3979,2017-10-02,Seattle,Washington,Technology,Phones,84.784,2,-20.13620000000001,2017-10
4002,2014-10-11,Seattle,Washington,Technology,Accessories,345.0,5,58.649999999999984,2014-10
4004,2016-03-03,San Antonio,Texas,Technology,Machines,287.91,3,33.58949999999999,2016-03
4008,2015-12-10,Roswell,Georgia,Technology,Accessories,101.94,6,21.4074,2015-12
4019,2015-08-23,Atlanta,Georgia,Technology,Accessories,251.91,9,47.86289999999998,2015-08
4022,2014-06-22,Chester,Pennsylvania,Technology,Phones,82.78200000000001,3,-15.176700000000004,2014-06
4025,2017-10-27,San Francisco,California,Technology,Phones,95.84,4,34.742,2017-10
4028,2017-08-11,Bedford,Texas,Technology,Phones,153.584,2,13.438599999999994,2017-08
4034,2016-09-26,Covington,Washington,Technology,Accessories,100.0,4,21.0,2016-09
4036,2016-12-12,Lorain,Ohio,Technology,Accessories,383.952,6,76.79039999999998,2016-12
4042,2014-12-29,San Francisco,California,Technology,Phones,191.976,3,19.197599999999994,2014-12
4059,2015-11-20,Oakland,California,Technology,Phones,72.74400000000001,7,-15.458100000000009,2015-11
4061,2016-11-01,Chicago,Illinois,Technology,Accessories,68.112,3,17.879399999999997,2016-11
4063,2016-03-10,Philadelphia,Pennsylvania,Technology,Accessories,39.992,1,7.498499999999996,2016-03
4069,2014-11-01,Charlotte,North Carolina,Technology,Phones,978.84,9,110.1194999999999,2014-11
4080,2015-12-21,Jacksonville,North Carolina,Technology,Phones,47.976,3,4.797600000000003,2015-12
4086,2016-08-04,Sacramento,California,Technology,Phones,302.384,2,30.238400000000013,2016-08
4095,2015-08-24,Florence,Kentucky,Technology,Accessories,79.96,4,18.3908,2015-08
4096,2015-08-24,Florence,Kentucky,Technology,Phones,587.97,3,170.51129999999998,2015-08
4105,2017-08-07,San Diego,California,Technology,Phones,159.96000000000004,5,17.99549999999998,2017-08
4110,2015-12-25,Detroit,Michigan,Technology,Phones,73.98,2,19.9746,2015-12
4115,2015-05-02,Houston,Texas,Technology,Phones,158.376,3,13.857900000000008,2015-05
4121,2017-09-04,Philadelphia,Pennsylvania,Technology,Accessories,19.040000000000003,4,-1.428,2017-09
4135,2014-09-08,Chesapeake,Virginia,Technology,Machines,209.97,3,90.2871,2014-09
4150,2017-10-23,Austin,Texas,Technology,Accessories,55.2,1,-2.070000000000004,2017-10
4157,2015-12-05,Philadelphia,Pennsylvania,Technology,Accessories,47.984,2,0.5997999999999966,2015-12
4161,2017-05-14,New York City,New York,Technology,Phones,539.97,3,134.9925,2017-05
4165,2017-01-14,Aurora,Colorado,Technology,Accessories,169.06400000000002,7,-14.793099999999995,2017-01
4177,2014-04-07,Columbia,South Carolina,Technology,Phones,629.9499999999999,5,163.78700000000003,2014-04
4182,2017-10-06,New York City,New York,Technology,Accessories,319.96,4,115.1856,2017-10
4186,2016-10-21,Baltimore,Maryland,Technology,Accessories,98.16,6,9.815999999999995,2016-10
4194,2015-11-16,Boise,Idaho,Technology,Phones,304.776,3,22.858199999999982,2015-11
4222,2017-06-11,Seattle,Washington,Technology,Machines,385.80000000000007,5,130.20749999999998,2017-06
4243,2016-04-04,Springfield,Virginia,Technology,Phones,149.97,3,5.9987999999999815,2016-04
4245,2014-03-26,Los Angeles,California,Technology,Accessories,66.30000000000001,3,8.619000000000003,2014-03
4252,2015-10-23,Lakeland,Florida,Technology,Phones,55.944,7,-13.286700000000002,2015-10
4254,2015-10-23,Lakeland,Florida,Technology,Phones,11.824,2,1.0346000000000006,2015-10
4262,2017-08-07,Moorhead,Minnesota,Technology,Accessories,63.96,4,19.8276,2017-08
4269,2016-11-05,Houston,Texas,Technology,Accessories,171.96,5,45.139500000000005,2016-11
4273,2017-07-21,Murray,Utah,Technology,Phones,71.92800000000001,9,6.293699999999998,2017-07
4287,2015-11-21,Port Arthur,Texas,Technology,Copiers,439.992,1,164.997,2015-11
4294,2017-03-10,Philadelphia,Pennsylvania,Technology,Phones,53.982,3,-10.796399999999997,2017-03
4306,2014-10-26,Seattle,Washington,Technology,Phones,383.96,5,38.396000000000015,2014-10
4309,2014-11-04,Los Angeles,California,Technology,Phones,666.344,7,66.63439999999997,2014-11
4313,2014-11-04,Los Angeles,California,Technology,Machines,447.9680000000001,4,139.98999999999995,2014-11
4320,2014-12-29,Albuquerque,New Mexico,Technology,Phones,23.976000000000003,3,-5.694300000000001,2014-12
4323,2015-02-14,Akron,Ohio,Technology,Phones,323.982,3,-80.99550000000002,2015-02
4326,2015-02-14,Akron,Ohio,Technology,Accessories,71.976,3,0.8996999999999957,2015-02
4332,2017-09-01,Redmond,Washington,Technology,Accessories,19.99,1,6.796599999999998,2017-09
4334,2015-12-21,Daytona Beach,Florida,Technology,Accessories,50.88,6,14.628000000000004,2015-12
4338,2015-11-27,Los Angeles,California,Technology,Accessories,107.97,3,22.6737,2015-11
4345,2017-03-19,San Francisco,California,Technology,Accessories,99.54,2,10.949399999999995,2017-03
4346,2017-03-19,San Francisco,California,Technology,Accessories,199.96,4,85.98280000000001,2017-03
4352,2017-04-11,Lancaster,Ohio,Technology,Accessories,27.12,2,-4.746000000000001,2017-04
4353,2017-12-10,Stockton,California,Technology,Phones,95.84,4,34.742,2017-12
4362,2017-02-17,Lafayette,Louisiana,Technology,Phones,29.160000000000004,3,8.456399999999999,2017-02
4374,2017-07-23,Elkhart,Indiana,Technology,Accessories,159.75,5,11.182499999999996,2017-07
4385,2015-07-20,Highland Park,Illinois,Technology,Phones,153.584,2,13.438599999999994,2015-07
4394,2016-09-08,Dallas,Texas,Technology,Phones,59.96000000000001,5,21.7355,2016-09
4397,2016-11-15,San Diego,California,Technology,Phones,361.376,2,27.1032,2016-11
4405,2015-07-05,Philadelphia,Pennsylvania,Technology,Accessories,34.800000000000004,3,2.174999999999999,2015-07
4413,2014-06-21,New York City,New York,Technology,Phones,617.97,3,160.6722,2014-06
4416,2014-11-29,San Francisco,California,Technology,Phones,575.92,2,71.98999999999998,2014-11
4425,2017-05-18,Sandy Springs,Georgia,Technology,Phones,34.75,5,15.6375,2017-05
4427,2017-05-18,Sandy Springs,Georgia,Technology,Phones,55.98,2,15.6744,2017-05
4441,2016-07-22,Westland,Michigan,Technology,Accessories,109.95,1,36.2835,2016-07
4462,2017-09-28,Aurora,Colorado,Technology,Accessories,54.38400000000001,2,1.359599999999995,2017-09
4473,2017-09-29,Mentor,Ohio,Technology,Accessories,239.976,3,65.99340000000001,2017-09
4492,2014-12-01,Columbus,Ohio,Technology,Copiers,659.9879999999999,2,109.998,2014-12
4504,2014-12-24,Los Angeles,California,Technology,Phones,173.65600000000003,7,17.365599999999993,2014-12
4506,2014-12-24,Los Angeles,California,Technology,Accessories,62.85,3,13.1985,2014-12
4507,2014-12-24,Los Angeles,California,Technology,Phones,818.3760000000001,3,51.148499999999984,2014-12
4521,2014-02-20,Richmond,Indiana,Technology,Accessories,62.31,3,22.4316,2014-02
4526,2017-07-17,Rome,New York,Technology,Phones,269.98,2,67.495,2017-07
4529,2017-09-08,Marion,Ohio,Technology,Accessories,116.832,4,33.589200000000005,2017-09
4540,2015-02-27,Providence,Rhode Island,Technology,Phones,105.98,2,1.0597999999999956,2015-02
4545,2015-07-12,Chicago,Illinois,Technology,Phones,148.48,2,16.703999999999986,2015-07
4546,2015-07-12,Chicago,Illinois,Technology,Phones,537.544,7,53.7544,2015-07
4550,2015-07-12,Chicago,Illinois,Technology,Phones,659.1680000000001,4,49.437599999999975,2015-07
4562,2015-12-04,Los Angeles,California,Technology,Phones,110.352,3,8.276399999999995,2015-12
4573,2017-07-17,Los Angeles,California,Technology,Copiers,479.984,2,89.99699999999999,2017-07
4581,2015-07-31,Hattiesburg,Mississippi,Technology,Accessories,239.7,6,105.46800000000002,2015-07
4592,2016-12-26,Los Angeles,California,Technology,Phones,302.384,2,30.238400000000013,2016-12
4606,2015-05-26,Jacksonville,North Carolina,Technology,Accessories,167.94400000000002,7,50.383200000000016,2015-05
4607,2015-05-28,Rochester,New York,Technology,Phones,45.99,1,13.3371,2015-05
4617,2015-09-04,Houston,Texas,Technology,Accessories,134.376,3,6.718800000000009,2015-09
4618,2015-09-21,Everett,Massachusetts,Technology,Phones,589.9,2,147.47500000000002,2015-09
4645,2015-08-02,Seattle,Washington,Technology,Machines,558.4,2,41.88000000000002,2015-08
4661,2015-05-03,Philadelphia,Pennsylvania,Technology,Accessories,27.552000000000003,3,-0.3444000000000047,2015-05
4668,2016-01-10,Seattle,Washington,Technology,Accessories,69.98,2,13.2962,2016-01
4673,2016-07-31,Detroit,Michigan,Technology,Phones,635.96,4,165.3496,2016-07
4674,2016-07-31,Detroit,Michigan,Technology,Phones,118.99,1,33.3172,2016-07
4683,2016-12-01,Raleigh,North Carolina,Technology,Phones,863.928,9,86.3928,2016-12
4688,2016-06-24,Richmond,Indiana,Technology,Phones,440.91,9,123.45480000000003,2016-06
4691,2014-12-20,Tucson,Arizona,Technology,Accessories,71.976,3,21.59280000000001,2014-12
4711,2017-06-29,Los Angeles,California,Technology,Accessories,62.31,3,22.4316,2017-06
4715,2017-05-18,Portland,Oregon,Technology,Phones,344.704,2,38.77919999999999,2017-05
4716,2015-05-12,Louisville,Colorado,Technology,Phones,201.584,2,20.15840000000001,2015-05
4730,2016-07-18,Dallas,Texas,Technology,Accessories,15.576,3,3.3099,2016-07
4733,2015-03-29,San Diego,California,Technology,Accessories,53.25,3,20.7675,2015-03
4738,2015-06-13,Lewiston,Maine,Technology,Accessories,67.98,2,14.955599999999995,2015-06
4751,2016-10-07,Spokane,Washington,Technology,Machines,837.5999999999999,3,62.82000000000005,2016-10
4752,2016-12-09,Franklin,Tennessee,Technology,Phones,40.68,3,-9.153000000000004,2016-12
4754,2015-12-12,Austin,Texas,Technology,Accessories,22.368,4,6.430800000000001,2015-12
4767,2015-03-09,San Antonio,Texas,Technology,Accessories,113.52,5,29.799,2015-03
4768,2015-03-09,San Antonio,Texas,Technology,Phones,359.88,3,22.492499999999996,2015-03
4772,2014-10-31,Avondale,Arizona,Technology,Phones,742.336,8,83.51279999999991,2014-10
4775,2017-11-23,Chicago,Illinois,Technology,Phones,222.384,2,16.678799999999995,2017-11
4788,2015-12-11,Colorado Springs,Colorado,Technology,Accessories,58.08,4,-6.533999999999995,2015-12
4800,2016-05-14,Jacksonville,Florida,Technology,Phones,43.6,5,4.360000000000001,2016-05
4804,2017-07-13,Philadelphia,Pennsylvania,Technology,Phones,39.594,1,-7.258900000000004,2017-07
4811,2015-12-27,Eau Claire,Wisconsin,Technology,Phones,239.9,2,71.97,2015-12
4822,2015-04-07,San Antonio,Texas,Technology,Accessories,383.952,6,47.99399999999997,2015-04
4824,2016-11-21,Columbus,Ohio,Technology,Machines,30.34500000000001,7,-24.276,2016-11
4840,2017-06-01,Dublin,Ohio,Technology,Phones,158.37599999999998,4,-34.31479999999999,2017-06
4847,2014-06-25,Salem,Oregon,Technology,Phones,263.96000000000004,5,19.797,2014-06
4865,2017-06-26,New York City,New York,Technology,Phones,239.97,3,67.1916,2017-06
4870,2017-11-24,Lancaster,Pennsylvania,Technology,Phones,89.98799999999999,2,-14.998000000000012,2017-11
4876,2014-12-02,Columbus,Ohio,Technology,Accessories,119.8,5,29.950000000000003,2014-12
4888,2016-11-28,Marietta,Georgia,Technology,Accessories,101.7,6,6.101999999999997,2016-11
4909,2014-11-18,Fairfield,Ohio,Technology,Phones,9.588,2,-2.0774,2014-11
4912,2017-01-14,Johnson City,Tennessee,Technology,Phones,111.984,2,6.999000000000006,2017-01
4920,2016-01-02,Gaithersburg,Maryland,Technology,Phones,231.98,2,67.27419999999998,2016-01
4925,2017-12-25,Huntsville,Alabama,Technology,Phones,90.48,2,23.5248,2017-12
4936,2015-03-15,Lehi,Utah,Technology,Phones,16.776000000000003,3,1.6776,2015-03
4954,2015-03-16,New York City,New York,Technology,Phones,85.9,2,2.576999999999998,2015-03
4960,2016-11-18,Los Angeles,California,Technology,Phones,61.192,1,6.119200000000001,2016-11
4966,2015-05-25,Columbia,Tennessee,Technology,Phones,467.04,4,58.37999999999994,2015-05
4967,2015-08-02,Providence,Rhode Island,Technology,Phones,128.85000000000002,3,3.865499999999997,2015-08
4969,2015-08-02,Providence,Rhode Island,Technology,Accessories,199.98,2,83.9916,2015-08
4976,2015-09-18,Jacksonville,Florida,Technology,Accessories,717.1200000000001,9,152.38799999999992,2015-09
4982,2016-12-09,Chicago,Illinois,Technology,Accessories,19.040000000000003,4,-1.428,2016-12
4991,2017-08-31,San Francisco,California,Technology,Phones,689.408,4,77.55839999999998,2017-08
4999,2016-01-31,Los Angeles,California,Technology,Phones,109.592,1,8.2194,2016-01
5001,2017-05-07,Los Angeles,California,Technology,Accessories,79.99,1,28.7964,2017-05
5005,2014-04-30,Jackson,Mississippi,Technology,Accessories,47.79,3,16.2486,2014-04
5015,2017-07-21,Cleveland,Ohio,Technology,Phones,210.564,6,-52.64099999999999,2017-07
5019,2014-11-15,Los Angeles,California,Technology,Accessories,772.47,3,146.76929999999993,2014-11
5022,2016-12-18,San Diego,California,Technology,Accessories,72.64,2,21.791999999999994,2016-12
5023,2016-12-18,San Diego,California,Technology,Accessories,772.47,3,146.76929999999993,2016-12
5026,2017-07-29,Oklahoma City,Oklahoma,Technology,Phones,461.97,3,133.97129999999996,2017-07
5029,2014-09-02,Chicago,Illinois,Technology,Accessories,239.976,3,53.994600000000005,2014-09
5037,2014-04-06,Seattle,Washington,Technology,Accessories,33.9,2,2.033999999999999,2014-04
5038,2017-11-17,Naperville,Illinois,Technology,Accessories,239.96000000000004,5,83.98599999999999,2017-11
5050,2014-03-31,Chicago,Illinois,Technology,Accessories,79.98400000000001,2,13.9972,2014-03
5054,2015-01-03,Dallas,Texas,Technology,Accessories,398.4,5,84.65999999999998,2015-01
5063,2015-05-08,Minneapolis,Minnesota,Technology,Phones,377.97,3,105.83160000000002,2015-05
5065,2017-09-22,Wilmington,Delaware,Technology,Phones,391.98,2,113.67419999999998,2017-09
5066,2017-11-30,Burlington,North Carolina,Technology,Accessories,383.97600000000006,3,81.59490000000001,2017-11
5073,2014-08-08,Trenton,Michigan,Technology,Phones,299.98,2,83.99440000000001,2014-08
5083,2016-09-08,Monroe,North Carolina,Technology,Accessories,35.168,4,8.352400000000001,2016-09
5087,2015-03-05,Philadelphia,Pennsylvania,Technology,Phones,466.158,7,-93.23159999999996,2015-03
5088,2015-03-05,Philadelphia,Pennsylvania,Technology,Accessories,10.312,1,-1.2890000000000006,2015-03
5096,2014-12-06,Chicago,Illinois,Technology,Phones,35.04,4,-7.0080000000000044,2014-12
5105,2015-03-26,Philadelphia,Pennsylvania,Technology,Accessories,16.776000000000003,3,5.0328,2015-03
5107,2015-09-19,Columbus,Georgia,Technology,Accessories,66.36,4,23.226,2015-09
5122,2014-04-04,Lafayette,Louisiana,Technology,Accessories,99.98,2,42.991400000000006,2014-04
5129,2014-09-14,New York City,New York,Technology,Phones,16.99,1,4.417399999999999,2014-09
5130,2014-09-14,New York City,New York,Technology,Phones,287.97,3,80.6316,2014-09
5133,2015-06-21,Deltona,Florida,Technology,Phones,107.976,3,37.79159999999999,2015-06
5141,2015-11-08,San Francisco,California,Technology,Accessories,119.9,2,43.164,2015-11
5157,2017-06-30,Chicago,Illinois,Technology,Phones,1001.584,2,125.19799999999992,2017-06
5160,2015-10-26,Peoria,Arizona,Technology,Phones,105.584,2,9.238600000000003,2015-10
5161,2015-10-26,Peoria,Arizona,Technology,Phones,68.72000000000001,2,-14.603000000000003,2015-10
5180,2015-04-13,Los Angeles,California,Technology,Phones,258.576,2,19.393200000000007,2015-04
5188,2015-09-13,Columbus,Indiana,Technology,Accessories,199.96,4,15.99679999999998,2015-09
5190,2017-11-14,Pasadena,Texas,Technology,Accessories,167.95200000000003,6,-27.2922,2017-11
5198,2014-05-10,Kent,Washington,Technology,Phones,43.6,5,4.360000000000001,2014-05
5201,2016-03-03,Round Rock,Texas,Technology,Phones,431.97600000000006,3,32.39820000000002,2016-03
5202,2016-03-03,Round Rock,Texas,Technology,Accessories,41.720000000000006,7,5.736499999999998,2016-03
5223,2017-05-18,Springfield,Missouri,Technology,Phones,114.95,5,2.2990000000000066,2017-05
5239,2014-09-20,Columbia,Maryland,Technology,Accessories,59.98,2,26.391200000000005,2014-09
5246,2016-08-02,Los Angeles,California,Technology,Phones,333.576,3,33.35760000000002,2016-08
5249,2017-11-03,Seattle,Washington,Technology,Accessories,43.5,3,10.875,2017-11
5251,2016-12-12,Columbus,Georgia,Technology,Accessories,249.95,5,19.99599999999997,2016-12
5261,2014-09-07,Houston,Texas,Technology,Phones,196.776,3,14.758199999999997,2014-09
5264,2014-09-07,Houston,Texas,Technology,Accessories,46.688,4,-2.918000000000003,2014-09
5269,2017-11-16,Yonkers,New York,Technology,Machines,52.44,4,24.122399999999995,2017-11
5276,2017-12-14,Fayetteville,Arkansas,Technology,Accessories,159.8,4,70.31200000000001,2017-12
5277,2017-12-14,Fayetteville,Arkansas,Technology,Accessories,44.75,5,8.502499999999994,2017-12
5280,2017-09-07,Milwaukee,Wisconsin,Technology,Accessories,13.48,1,1.8872,2017-09
5298,2017-07-27,Yonkers,New York,Technology,Phones,543.92,8,135.98000000000002,2017-07
5308,2016-02-21,Oceanside,New York,Technology,Phones,39.98,2,1.9989999999999952,2016-02
5329,2015-03-05,Houston,Texas,Technology,Phones,31.92,2,2.3939999999999984,2015-03
5341,2015-11-09,Oceanside,New York,Technology,Accessories,13.98,2,6.011400000000001,2015-11
5342,2015-11-09,Oceanside,New York,Technology,Accessories,899.95,5,53.99699999999996,2015-11
5344,2014-11-21,Dallas,Texas,Technology,Phones,267.96,5,16.747500000000016,2014-11
5345,2015-10-11,Rochester,New York,Technology,Accessories,31.95,1,2.2364999999999995,2015-10
5353,2016-09-06,Dallas,Texas,Technology,Phones,329.58400000000006,2,37.07819999999998,2016-09
5358,2014-08-05,San Francisco,California,Technology,Accessories,16.36,1,1.6359999999999992,2014-08
5366,2016-11-20,Houston,Texas,Technology,Phones,151.192,1,13.229299999999997,2016-11
5367,2017-06-10,Seattle,Washington,Technology,Phones,88.77600000000001,3,7.767900000000001,2017-06
5376,2017-05-27,Seattle,Washington,Technology,Accessories,98.16,6,9.815999999999995,2017-05
5381,2016-08-14,Los Angeles,California,Technology,Machines,105.552,6,35.6238,2016-08
5385,2017-06-26,Philadelphia,Pennsylvania,Technology,Phones,358.2,3,41.79000000000002,2017-06
5388,2017-02-18,Los Angeles,California,Technology,Phones,167.976,3,10.498500000000009,2017-02
5389,2017-02-18,Los Angeles,California,Technology,Accessories,109.53,3,47.0979,2017-02
5401,2017-09-21,Seattle,Washington,Technology,Accessories,71.98,2,15.1158,2017-09
5402,2017-09-21,Seattle,Washington,Technology,Accessories,79.98,2,26.3934,2017-09
5405,2016-02-22,Los Angeles,California,Technology,Phones,445.96,5,55.74499999999995,2016-02
5406,2016-02-22,Los Angeles,California,Technology,Accessories,36.24,1,15.2208,2016-02
5413,2017-09-18,Clovis,New Mexico,Technology,Accessories,101.34,3,8.107199999999992,2017-09
5414,2016-09-11,Wichita,Kansas,Technology,Phones,224.75,5,62.92999999999999,2016-09
5417,2017-09-23,Chicago,Illinois,Technology,Phones,39.984,2,-8.9964,2017-09
5420,2015-10-23,Houston,Texas,Technology,Phones,150.384,2,15.038400000000005,2015-10
5421,2016-03-31,Philadelphia,Pennsylvania,Technology,Phones,280.78200000000004,3,-60.836100000000016,2016-03
5422,2016-03-31,Philadelphia,Pennsylvania,Technology,Accessories,31.984,2,1.1993999999999998,2016-03
5436,2015-10-19,Los Angeles,California,Technology,Accessories,270.0,3,97.2,2015-10
5443,2015-04-17,New York City,New York,Technology,Accessories,99.6,1,36.852,2015-04
5447,2016-08-26,New York City,New York,Technology,Phones,33.0,6,8.25,2016-08
5448,2016-08-26,New York City,New York,Technology,Accessories,249.95,5,87.48249999999999,2016-08
5450,2014-09-12,Olathe,Kansas,Technology,Accessories,57.400000000000006,5,10.905999999999992,2014-09
5481,2017-10-08,San Diego,California,Technology,Phones,103.192,1,11.609099999999998,2017-10
5482,2017-10-08,San Diego,California,Technology,Accessories,36.0,2,6.479999999999997,2017-10
5483,2017-10-08,San Diego,California,Technology,Accessories,239.96,4,115.1808,2017-10
5488,2017-04-01,Jacksonville,Florida,Technology,Phones,23.976000000000003,3,-5.694300000000001,2017-04
5497,2017-06-12,Marion,Ohio,Technology,Accessories,63.92000000000001,2,19.176,2017-06
5500,2017-07-15,New York City,New York,Technology,Accessories,41.9,2,8.799,2017-07
5511,2017-05-15,Chicago,Illinois,Technology,Phones,11.12,2,3.475,2017-05
5514,2015-05-30,New York City,New York,Technology,Phones,239.97,3,2.399699999999981,2015-05
5516,2015-05-30,New York City,New York,Technology,Phones,128.85000000000002,3,3.865499999999997,2015-05
5522,2017-12-04,Philadelphia,Pennsylvania,Technology,Accessories,255.968,4,-28.796399999999984,2017-12
5529,2015-03-31,Jacksonville,Florida,Technology,Phones,79.96,5,27.985999999999997,2015-03
5532,2016-06-06,Little Rock,Arkansas,Technology,Accessories,179.94,6,75.57480000000001,2016-06
5533,2016-06-06,Little Rock,Arkansas,Technology,Accessories,26.85,3,5.101499999999997,2016-06
5534,2016-06-06,Little Rock,Arkansas,Technology,Accessories,323.37,3,129.348,2016-06
5548,2017-09-07,Draper,Utah,Technology,Phones,126.56,4,47.46,2017-09
5550,2014-11-28,San Francisco,California,Technology,Accessories,139.92999999999998,7,34.98249999999999,2014-11
5553,2014-11-12,Houston,Texas,Technology,Accessories,79.51200000000001,3,20.8719,2014-11
5566,2017-03-13,Chicago,Illinois,Technology,Machines,209.986,2,8.99939999999998,2017-03
5571,2017-03-13,Chicago,Illinois,Technology,Phones,34.36000000000001,1,-7.301500000000002,2017-03
5575,2014-12-05,Columbus,Ohio,Technology,Phones,36.738,1,-9.184500000000003,2014-12
5576,2014-12-05,Columbus,Ohio,Technology,Phones,179.93999999999997,2,-44.985,2014-12
5586,2017-11-30,New York City,New York,Technology,Phones,546.0600000000001,3,163.81799999999998,2017-11
5595,2017-09-24,Lawrence,Massachusetts,Technology,Phones,391.98,2,109.75440000000005,2017-09
5596,2017-09-24,Lawrence,Massachusetts,Technology,Phones,437.85,3,131.35499999999996,2017-09
5602,2014-10-03,Columbus,Ohio,Technology,Accessories,142.488,3,-3.5622000000000043,2014-10
5611,2015-10-05,Cincinnati,Ohio,Technology,Accessories,53.040000000000006,3,-4.640999999999998,2015-10
5620,2016-09-25,La Crosse,Wisconsin,Technology,Accessories,499.95,5,174.9825,2016-09
5624,2016-10-24,Los Angeles,California,Technology,Accessories,100.0,4,21.0,2016-10
5625,2016-10-24,Los Angeles,California,Technology,Accessories,359.98,2,21.598799999999983,2016-10
5631,2014-02-11,Chesapeake,Virginia,Technology,Accessories,234.45,3,103.15800000000004,2014-02
5637,2017-09-03,La Mesa,California,Technology,Accessories,284.97,3,85.49099999999996,2017-09
5658,2016-12-18,Salem,Oregon,Technology,Accessories,112.776,3,-8.458199999999998,2016-12
5661,2016-12-18,Salem,Oregon,Technology,Phones,28.68,3,-7.17,2016-12
5670,2016-06-11,Seattle,Washington,Technology,Accessories,389.97,3,132.58980000000005,2016-06
5672,2015-06-09,Pocatello,Idaho,Technology,Phones,140.376,3,8.773500000000006,2015-06
5676,2014-05-28,Seattle,Washington,Technology,Phones,57.40800000000001,6,5.740800000000002,2014-05
5677,2014-05-28,Seattle,Washington,Technology,Accessories,27.6,4,2.2079999999999984,2014-05
5693,2015-12-10,Baltimore,Maryland,Technology,Phones,134.99,1,36.4473,2015-12
5702,2016-11-24,Cleveland,Ohio,Technology,Accessories,139.96000000000004,5,-22.743500000000004,2016-11
5705,2014-12-14,Marion,Ohio,Technology,Accessories,263.96,1,42.893499999999975,2014-12
5713,2017-07-31,Chicago,Illinois,Technology,Phones,36.792,1,4.139099999999999,2017-07
5714,2014-03-01,New York City,New York,Technology,Phones,5.94,3,1.6038,2014-03
5716,2015-10-09,Ann Arbor,Michigan,Technology,Accessories,619.9499999999999,5,111.59099999999997,2015-10
5717,2015-10-09,Ann Arbor,Michigan,Technology,Phones,29.160000000000004,3,8.456399999999999,2015-10
5722,2015-11-14,Springfield,Oregon,Technology,Accessories,91.17600000000002,3,4.558799999999994,2015-11
5723,2015-11-14,Springfield,Oregon,Technology,Accessories,159.96800000000002,4,29.993999999999986,2015-11
5727,2015-05-04,Houston,Texas,Technology,Phones,946.344,7,118.29299999999988,2015-05
5728,2017-12-08,Madison,Wisconsin,Technology,Accessories,178.11,3,32.0598,2017-12
5742,2017-03-28,Fairfield,California,Technology,Machines,532.72,2,53.27199999999999,2017-03
5747,2016-12-08,Greenville,North Carolina,Technology,Phones,249.58400000000003,2,31.197999999999983,2016-12
5748,2016-12-08,Greenville,North Carolina,Technology,Accessories,68.112,3,17.879399999999997,2016-12
5749,2016-12-08,Greenville,North Carolina,Technology,Accessories,16.560000000000002,3,-2.4840000000000018,2016-12
5750,2017-11-18,Long Beach,New York,Technology,Phones,74.95,5,36.7255,2017-11
